Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Precious Achiuwa\achiupr01,C-PF,24,TOT,36,0,16.1,2.8,5.8,0.478,0.4,1.4,0.269,2.4,4.3,0.548,0.512,0.8,1.3,0.587,1.9,3.1,5.1,1.3,0.5,0.5,1.1,1.6,6.6
1,Precious Achiuwa\achiupr01,C,24,TOR,25,0,17.5,3.1,6.8,0.459,0.5,1.9,0.277,2.6,4.9,0.528,0.497,1.0,1.7,0.571,2.0,3.4,5.4,1.8,0.6,0.5,1.2,1.6,7.7
1,Precious Achiuwa\achiupr01,PF,24,NYK,11,0,12.9,1.9,3.4,0.568,0.1,0.5,0.2,1.8,2.9,0.625,0.581,0.3,0.4,0.75,1.8,2.4,4.2,0.3,0.3,0.6,0.8,1.5,4.2
2,Bam Adebayo\adebaba01,C,26,MIA,33,33,35.0,7.9,15.7,0.503,0.0,0.3,0.1,7.9,15.4,0.511,0.504,5.7,7.2,0.787,2.3,8.2,10.5,4.3,1.1,0.9,2.6,2.5,21.5
3,Ochai Agbaji\agbajoc01,SG,23,UTA,44,10,20.1,2.2,5.1,0.434,1.0,3.0,0.326,1.3,2.1,0.585,0.529,0.3,0.5,0.75,0.8,1.8,2.5,0.9,0.6,0.6,0.7,1.4,5.8
4,Santi Aldama\aldamsa01,PF,23,MEM,32,6,23.2,3.9,9.0,0.432,1.5,4.6,0.336,2.3,4.4,0.532,0.517,1.0,1.7,0.611,1.2,4.4,5.6,1.7,0.7,0.8,1.1,1.6,10.3
5,Nickeil Alexander-Walker\alexani01,SG,25,MIN,42,12,22.3,2.3,5.6,0.419,1.3,3.7,0.359,1.0,1.9,0.538,0.538,0.4,0.5,0.696,0.4,1.4,1.8,2.4,0.9,0.6,1.0,1.8,6.4
6,Grayson Allen\allengr01,SG,28,PHO,37,37,33.3,4.6,9.2,0.507,2.8,5.7,0.486,1.9,3.4,0.543,0.659,1.7,1.9,0.9,0.8,3.4,4.2,2.9,0.9,0.6,1.4,2.1,13.8
7,Jarrett Allen\allenja01,C,25,CLE,35,35,30.3,6.1,9.1,0.667,0.0,0.0,0.0,6.1,9.1,0.669,0.667,2.7,3.5,0.762,3.4,6.8,10.2,2.9,0.9,1.1,1.8,2.4,14.8
8,Jose Alvarado\alvarjo01,PG,25,NOP,26,0,16.5,2.4,6.0,0.406,1.3,3.3,0.379,1.2,2.6,0.441,0.513,0.8,1.2,0.645,0.5,1.7,2.2,1.8,1.0,0.4,0.8,1.5,6.9
9,Kyle Anderson\anderky01,PF,30,MIN,42,2,22.6,2.5,5.4,0.469,0.1,0.7,0.172,2.4,4.7,0.513,0.48,1.3,1.9,0.691,0.7,2.8,3.5,3.9,0.8,0.6,1.4,1.6,6.5
10,Giannis Antetokounmpo\antetgi01,PF,29,MIL,40,40,35.2,11.6,19.0,0.609,0.4,1.7,0.232,11.2,17.3,0.646,0.619,7.7,11.5,0.669,2.7,8.7,11.4,6.0,1.3,1.1,3.7,2.9,31.2
11,Thanasis Antetokounmpo\antetth01,PF,31,MIL,17,0,4.4,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.0,0.0,,0.2,0.2,0.5,0.5,0.1,0.2,0.5,0.8,0.8
12,Cole Anthony\anthoco01,PG,23,ORL,42,0,24.5,4.5,10.4,0.431,1.2,3.6,0.327,3.3,6.7,0.488,0.489,3.0,3.6,0.836,1.0,3.2,4.2,3.3,0.8,0.5,1.9,2.6,13.2
13,OG Anunoby\anunoog01,SF,26,TOT,38,38,34.3,5.7,11.5,0.495,2.1,5.6,0.382,3.6,5.9,0.602,0.588,1.5,1.9,0.792,1.0,3.3,4.3,2.3,1.1,0.7,1.5,2.4,15.1
13,OG Anunoby\anunoog01,SF,26,TOR,27,27,33.3,5.8,11.9,0.489,2.3,6.0,0.374,3.6,5.9,0.608,0.584,1.2,1.7,0.717,0.9,3.0,3.9,2.7,1.0,0.5,1.6,2.3,15.1
13,OG Anunoby\anunoog01,SF,26,NYK,11,11,36.7,5.5,10.6,0.513,1.8,4.5,0.408,3.6,6.2,0.588,0.598,2.2,2.4,0.923,1.3,3.9,5.2,1.4,1.2,1.2,1.3,2.5,14.9
14,Ryan Arcidiacono\arcidry01,PG,29,NYK,16,0,2.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.4,0.4,0.3,0.1,0.0,0.0,0.3,0.0
15,Deni Avdija\avdijde01,SF,23,WAS,42,42,27.3,4.6,9.2,0.497,0.9,2.7,0.348,3.6,6.5,0.558,0.548,2.1,2.8,0.756,1.0,5.1,6.2,3.9,0.9,0.4,1.7,2.5,12.2
16,Deandre Ayton\aytonde01,C,25,POR,26,26,31.3,5.8,10.9,0.537,0.0,0.0,,5.8,10.9,0.537,0.537,1.1,1.4,0.778,3.3,7.1,10.4,1.5,1.1,0.7,2.0,2.4,12.8
17,Udoka Azubuike\azubuud01,C,24,PHO,11,0,8.3,1.4,1.7,0.789,0.0,0.0,,1.4,1.7,0.789,0.789,0.3,0.8,0.333,0.8,1.5,2.3,0.3,0.0,0.5,0.4,1.5,3.0
18,Ibou Badji\badjiib01,C,21,POR,12,1,13.6,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.3,0.5,0.5,1.5,2.2,3.7,0.7,0.2,1.4,0.8,2.7,1.8
19,Marvin Bagley III\baglema01,C-PF,24,TOT,29,12,19.7,4.5,7.8,0.578,0.1,0.3,0.222,4.4,7.4,0.593,0.582,2.0,2.6,0.784,2.2,2.9,5.1,1.1,0.3,0.6,1.2,1.8,11.0
19,Marvin Bagley III\baglema01,C,24,DET,26,10,18.4,4.1,7.0,0.591,0.0,0.2,0.167,4.1,6.7,0.606,0.594,1.9,2.3,0.82,1.8,2.8,4.5,1.0,0.2,0.5,1.1,1.5,10.2
19,Marvin Bagley III\baglema01,PF,24,WAS,3,2,30.7,7.7,14.7,0.523,0.3,1.0,0.333,7.3,13.7,0.537,0.534,2.7,4.3,0.615,6.0,4.0,10.0,1.7,1.0,1.0,1.7,3.7,18.3
20,Amari Bailey\baileam01,PG,19,CHO,2,0,5.5,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,2.5
21,Patrick Baldwin Jr.\baldwpa01,SF,21,WAS,13,0,7.8,1.0,2.3,0.433,0.6,1.2,0.5,0.4,1.1,0.357,0.567,0.5,0.8,0.7,0.4,1.8,2.2,0.5,0.1,0.2,0.4,1.3,3.2
22,LaMelo Ball\ballla01,PG,22,CHO,19,19,32.7,8.6,19.4,0.446,3.5,9.2,0.379,5.2,10.2,0.505,0.535,4.3,4.9,0.872,1.4,3.9,5.3,7.8,1.8,0.2,3.9,3.6,25.1
23,Mo Bamba\bambamo01,C,25,PHI,24,0,9.0,1.6,3.0,0.549,0.4,0.8,0.556,1.2,2.2,0.547,0.62,0.6,0.9,0.667,1.4,1.7,3.0,0.5,0.4,0.8,0.6,1.2,4.3
24,Paolo Banchero\banchpa01,PF,21,ORL,43,43,34.9,8.1,17.9,0.451,1.4,4.0,0.357,6.7,13.9,0.477,0.49,5.1,7.2,0.701,1.2,5.9,7.1,4.8,1.0,0.6,3.2,2.1,22.6
25,Desmond Bane\banede01,SG,25,MEM,37,37,34.5,8.9,18.8,0.474,3.3,8.6,0.384,5.6,10.2,0.551,0.563,3.3,3.8,0.864,0.9,3.6,4.6,5.3,1.0,0.5,2.7,2.9,24.4
26,Dalano Banton\bantoda01,PG,24,BOS,20,1,7.2,0.9,2.1,0.429,0.1,0.6,0.167,0.8,1.5,0.533,0.452,0.7,0.9,0.778,0.6,1.1,1.7,0.6,0.2,0.2,0.5,1.0,2.6
27,Dominick Barlow\barlodo01,PF,20,SAS,19,1,12.8,1.6,3.6,0.456,0.2,0.4,0.429,1.5,3.2,0.459,0.478,0.7,1.2,0.591,1.2,2.2,3.4,1.1,0.4,0.5,0.2,1.3,4.1
28,Harrison Barnes\barneha02,PF,31,SAC,41,41,29.1,3.6,7.6,0.474,1.7,4.3,0.394,1.9,3.3,0.578,0.585,1.7,2.1,0.805,0.8,2.0,2.8,1.3,0.7,0.1,0.7,1.3,10.6
29,Scottie Barnes\barnesc01,SG,22,TOR,43,43,35.0,7.6,15.8,0.481,2.0,5.5,0.367,5.6,10.3,0.542,0.545,2.9,3.9,0.74,2.3,6.1,8.3,5.7,1.4,1.5,2.6,2.1,20.1
30,RJ Barrett\barrerj01,SG,23,TOT,37,37,30.5,6.7,14.6,0.458,1.6,4.8,0.347,5.1,9.9,0.511,0.514,3.8,4.9,0.772,0.8,4.3,5.1,2.8,0.5,0.4,1.8,2.1,18.8
30,RJ Barrett\barrerj01,SG,23,NYK,26,26,29.5,6.3,14.9,0.423,1.7,5.0,0.331,4.7,9.9,0.469,0.478,4.0,4.8,0.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2
30,RJ Barrett\barrerj01,SG,23,TOR,11,11,33.1,7.6,14.0,0.545,1.6,4.2,0.391,6.0,9.8,0.611,0.604,3.3,5.1,0.643,1.0,6.0,7.0,3.6,0.6,0.4,1.6,3.1,20.2
31,Charles Bassey\bassech01,C,23,SAS,19,0,10.8,1.5,2.1,0.725,0.0,0.1,0.0,1.5,2.1,0.744,0.725,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3
32,Emoni Bates\batesem01,SF,20,CLE,10,0,7.6,0.6,2.5,0.24,0.5,2.0,0.25,0.1,0.5,0.2,0.34,0.1,0.2,0.5,0.1,0.9,1.0,0.6,0.1,0.2,0.1,0.5,1.8
33,Keita Bates-Diop\bateske01,SF,28,PHO,31,8,15.9,1.5,4.0,0.387,0.5,1.7,0.264,1.1,2.3,0.479,0.444,0.8,1.1,0.735,0.8,1.9,2.7,0.9,0.6,0.5,0.2,1.0,4.4
34,Nicolas Batum\batumni01,PF,35,TOT,30,23,24.7,2.1,4.0,0.525,1.3,2.9,0.46,0.8,1.1,0.697,0.692,0.3,0.5,0.643,1.2,2.6,3.7,2.3,0.7,0.8,0.6,2.0,5.8
34,Nicolas Batum\batumni01,PF,35,LAC,3,0,18.0,1.0,2.7,0.375,0.7,2.3,0.286,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7
34,Nicolas Batum\batumni01,PF,35,PHI,27,23,25.5,2.2,4.1,0.536,1.4,3.0,0.475,0.8,1.2,0.688,0.705,0.3,0.5,0.643,1.3,2.6,3.9,2.3,0.6,0.8,0.6,2.0,6.2
35,Bradley Beal\bealbr01,SG,30,PHO,18,18,32.0,7.1,13.7,0.518,1.4,3.8,0.382,5.7,9.9,0.57,0.571,2.3,3.1,0.764,0.8,3.3,4.1,3.9,0.8,0.3,2.2,2.7,18.0
36,Malik Beasley\beaslma01,SG,27,MIL,40,40,29.4,4.2,8.6,0.491,2.9,6.2,0.472,1.3,2.5,0.541,0.66,0.3,0.4,0.75,0.7,3.4,4.0,1.4,0.7,0.1,0.7,2.1,11.7
37,MarJon Beauchamp\beaucma01,SF,23,MIL,34,1,15.7,1.9,4.0,0.474,0.7,1.8,0.403,1.1,2.1,0.534,0.567,0.4,0.6,0.6,0.6,1.9,2.5,0.9,0.3,0.2,0.7,1.4,4.9
38,Jules Bernard\bernaju01,SG,24,WAS,3,0,5.0,0.3,2.7,0.125,0.0,2.0,0.0,0.3,0.7,0.5,0.125,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.3,1.0,0.7
39,Dāvis Bertāns\bertada01,PF,31,OKC,12,0,6.9,0.8,2.0,0.375,0.8,1.8,0.409,0.0,0.2,0.0,0.563,1.2,1.3,0.933,0.2,0.7,0.8,0.7,0.2,0.2,0.1,0.8,3.4
40,Patrick Beverley\beverpa01,PG,35,PHI,39,1,18.5,1.9,4.5,0.423,0.7,2.2,0.314,1.2,2.3,0.528,0.5,0.9,1.2,0.761,0.7,2.4,3.1,2.6,0.5,0.3,0.8,1.7,5.4
41,Saddiq Bey\beysa01,SF,24,ATL,42,30,32.5,4.3,10.5,0.411,1.7,5.6,0.312,2.6,4.9,0.524,0.494,2.2,2.7,0.823,2.5,3.9,6.4,1.3,1.0,0.1,1.0,1.6,12.6
42,Goga Bitadze\bitadgo01,C,24,ORL,38,31,21.0,2.9,4.7,0.612,0.1,0.3,0.2,2.8,4.4,0.637,0.618,1.2,1.8,0.676,2.5,4.0,6.5,1.7,0.7,1.6,0.8,2.4,7.0
43,Onuralp Bitim\bitimon01,SG,24,CHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Bismack Biyombo\biyombi01,C,31,MEM,30,27,23.9,2.2,4.0,0.563,0.0,0.0,,2.2,4.0,0.563,0.563,0.7,1.5,0.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2
45,Anthony Black\blackan01,PG,20,ORL,40,28,19.2,1.9,3.9,0.49,0.5,1.4,0.357,1.4,2.5,0.566,0.555,0.8,1.2,0.633,0.5,1.9,2.4,1.7,0.6,0.4,1.0,2.0,5.1
46,Leaky Black\blackle01,SF,24,CHO,11,0,5.4,0.5,0.9,0.6,0.1,0.3,0.333,0.5,0.6,0.714,0.65,0.0,0.2,0.0,0.2,0.5,0.6,0.4,0.3,0.3,0.2,0.3,1.2
47,Bogdan Bogdanović\bogdabo01,SG,31,ATL,40,3,28.1,6.0,14.1,0.425,3.1,8.4,0.365,2.9,5.7,0.513,0.534,1.7,1.9,0.896,0.5,2.7,3.2,2.6,1.4,0.2,1.1,2.4,16.8
48,Bojan Bogdanović\bogdabo02,PF,34,DET,21,20,33.6,7.0,15.2,0.464,3.0,7.3,0.409,4.0,7.9,0.515,0.563,2.7,3.6,0.747,0.6,3.0,3.7,2.7,1.0,0.1,2.3,2.3,19.8
49,Bol Bol\bolbo01,PF,24,PHO,12,0,7.2,1.4,1.9,0.739,0.3,0.4,0.6,1.2,1.5,0.778,0.804,0.3,0.4,0.8,0.8,1.5,2.3,0.5,0.3,0.5,0.5,0.8,3.4
50,Marques Bolden\boldema01,C,25,MIL,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0
51,Devin Booker\bookede01,PG,27,PHO,33,33,36.0,9.3,19.3,0.484,2.1,5.6,0.371,7.2,13.6,0.531,0.539,6.2,7.0,0.888,0.7,4.1,4.8,7.7,0.8,0.3,2.8,3.1,27.0
52,Brandon Boston Jr.\bostobr01,SF,22,LAC,8,0,7.4,1.6,4.0,0.406,0.5,1.8,0.286,1.1,2.3,0.5,0.469,0.8,0.8,1.0,0.4,0.6,1.0,0.5,0.1,0.0,0.4,1.3,4.5
53,Chris Boucher\bouchch01,PF,31,TOR,40,0,14.2,2.1,4.5,0.472,0.7,2.0,0.329,1.5,2.5,0.586,0.545,1.3,1.8,0.743,1.2,2.9,4.0,0.4,0.3,0.5,0.5,1.4,6.2
54,James Bouknight\bouknja01,SG,23,CHO,10,0,6.4,1.4,3.0,0.467,1.1,2.2,0.5,0.3,0.8,0.375,0.65,0.1,0.2,0.5,0.1,0.8,0.9,0.6,0.0,0.1,0.1,0.2,4.0
55,Jamaree Bouyea\bouyeja01,PG,24,POR,6,0,9.5,0.8,3.5,0.238,0.0,1.3,0.0,0.8,2.2,0.385,0.238,0.0,0.0,,0.3,1.3,1.7,1.3,0.0,0.0,1.3,0.5,1.7
56,Malaki Branham\branhma01,PG,20,SAS,41,21,20.8,3.4,7.9,0.431,1.0,3.1,0.305,2.5,4.8,0.513,0.491,0.5,0.6,0.913,0.3,1.7,2.0,2.3,0.4,0.1,1.2,1.3,8.3
57,Christian Braun\braunch01,SG,22,DEN,44,0,19.2,2.8,6.1,0.455,0.7,1.9,0.373,2.1,4.2,0.492,0.513,1.3,1.8,0.718,0.7,2.9,3.5,1.5,0.4,0.4,0.8,1.6,7.5
58,Mikal Bridges\bridgmi01,SF,27,BRK,42,42,34.8,7.5,16.5,0.452,2.1,6.0,0.354,5.3,10.5,0.508,0.517,4.3,5.1,0.842,0.9,4.3,5.2,3.7,0.9,0.5,2.4,1.6,21.4
59,Miles Bridges\bridgmi02,SF,25,CHO,29,27,36.8,7.9,17.0,0.462,2.3,6.3,0.359,5.6,10.7,0.523,0.528,2.6,3.0,0.864,0.8,6.3,7.1,3.0,1.0,0.5,2.0,2.0,20.6
60,Oshae Brissett\brissos01,SF,25,BOS,26,0,12.1,1.4,3.1,0.463,0.4,1.3,0.303,1.0,1.8,0.574,0.525,1.0,1.5,0.684,1.2,1.9,3.0,0.7,0.5,0.1,0.3,1.2,4.2
61,Malcolm Brogdon\brogdma01,PG,31,POR,33,19,27.3,5.5,12.5,0.438,2.2,5.1,0.42,3.3,7.4,0.451,0.524,2.4,2.9,0.804,0.6,3.0,3.6,5.3,0.7,0.2,1.3,1.4,15.5
62,Armoni Brooks\brookar01,PG,25,BRK,10,0,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.4,1.4,0.286,0.446,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2
63,Dillon Brooks\brookdi01,SF,28,HOU,33,33,31.5,5.0,10.9,0.462,1.9,4.8,0.392,3.2,6.1,0.517,0.549,1.8,2.2,0.831,0.7,2.8,3.5,1.5,1.0,0.1,1.5,3.7,13.7
64,Bruce Brown\brownbr01,SG-PG,27,TOT,35,33,29.4,4.5,9.5,0.479,1.0,3.0,0.321,3.6,6.5,0.553,0.53,2.0,2.4,0.821,0.8,3.9,4.7,2.9,1.1,0.3,1.2,2.5,12.0
64,Bruce Brown\brownbr01,SG,27,IND,33,33,29.7,4.5,9.5,0.475,1.0,3.1,0.327,3.5,6.5,0.545,0.527,2.0,2.5,0.817,0.8,3.9,4.7,3.0,1.1,0.2,1.2,2.5,12.1
64,Bruce Brown\brownbr01,PG,27,TOR,2,0,23.5,5.0,9.0,0.556,0.5,2.5,0.2,4.5,6.5,0.692,0.583,1.0,1.0,1.0,1.5,3.5,5.0,0.5,1.0,0.5,1.0,3.0,11.5
65,Charlie Brown Jr.\brownch02,SG,26,NYK,3,0,1.7,0.3,1.3,0.25,0.3,1.0,0.333,0.0,0.3,0.0,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0
66,Greg Brown III\browngr01,PF,22,DAL,6,0,6.7,0.8,1.8,0.455,0.2,0.5,0.333,0.7,1.3,0.5,0.5,0.7,1.5,0.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5
67,Jaylen Brown\brownja02,SF,27,BOS,40,40,33.5,8.8,17.9,0.49,2.2,6.0,0.36,6.6,11.9,0.556,0.55,3.1,4.3,0.721,0.9,4.4,5.3,3.6,1.1,0.6,2.6,2.6,22.8
68,Kendall Brown\brownke03,SG,20,IND,3,0,5.7,0.7,1.7,0.4,0.0,0.3,0.0,0.7,1.3,0.5,0.4,1.3,2.0,0.667,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.3,2.7
69,Kobe Brown\brownko01,PF,24,LAC,25,0,10.0,0.9,2.2,0.393,0.4,1.4,0.306,0.4,0.8,0.55,0.491,0.0,0.1,0.5,0.2,1.2,1.4,0.6,0.2,0.1,0.2,1.5,2.2
70,Moses Brown\brownmo01,C,24,POR,9,4,9.1,1.0,2.3,0.429,0.0,0.0,,1.0,2.3,0.429,0.429,0.0,0.4,0.0,2.0,3.1,5.1,0.2,0.2,0.3,0.4,1.2,2.0
71,Troy Brown Jr.\browntr01,SF,24,MIN,34,3,11.6,1.5,3.3,0.442,0.9,2.4,0.37,0.6,0.9,0.625,0.575,0.6,0.6,0.864,0.4,1.6,2.0,1.0,0.2,0.1,0.5,0.7,4.4
72,Jalen Brunson\brunsja01,PG,27,NYK,41,41,35.8,9.3,19.6,0.475,2.9,6.7,0.427,6.5,13.0,0.499,0.547,5.0,6.1,0.831,0.6,3.3,3.9,6.5,1.0,0.2,2.4,2.1,26.5
73,Thomas Bryant\bryanth01,C,26,MIA,22,3,10.8,1.9,3.3,0.562,0.0,0.1,0.0,1.9,3.2,0.586,0.562,0.8,0.9,0.85,1.0,2.2,3.2,0.6,0.3,0.2,0.7,1.1,4.5
74,Kobe Bufkin\bufkiko01,SG,20,ATL,2,0,2.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5
75,Reggie Bullock\bullore01,SF,32,HOU,17,0,9.3,0.8,2.1,0.4,0.6,1.5,0.385,0.2,0.5,0.444,0.543,0.1,0.1,1.0,0.1,1.3,1.4,0.5,0.1,0.1,0.2,0.5,2.3
76,Alec Burks\burksal01,SG,32,DET,35,0,20.1,3.8,9.6,0.397,2.3,5.7,0.403,1.5,3.8,0.388,0.518,2.8,3.1,0.9,0.4,1.9,2.3,1.5,0.5,0.3,0.7,1.5,12.7
77,Jared Butler\butleja02,SG,23,WAS,17,0,7.5,1.6,2.9,0.56,0.6,1.4,0.417,1.1,1.5,0.692,0.66,0.7,0.9,0.8,0.0,0.6,0.6,1.8,0.5,0.1,0.6,0.8,4.6
78,Jimmy Butler\butleji01,PF,34,MIA,28,28,33.6,6.5,13.5,0.483,0.8,2.1,0.397,5.7,11.5,0.498,0.513,7.2,8.1,0.885,1.9,3.1,5.0,4.4,1.1,0.4,1.8,1.1,21.1
79,Jamal Cain\cainja01,PF,24,MIA,14,1,14.9,2.1,4.7,0.439,0.6,1.8,0.32,1.5,2.9,0.512,0.5,1.0,1.4,0.737,0.9,1.2,2.1,0.2,0.6,0.3,0.3,1.1,5.7
80,Kentavious Caldwell-Pope\caldwke01,SG,30,DEN,42,42,32.4,3.6,7.8,0.457,1.5,3.8,0.399,2.1,4.0,0.512,0.553,1.5,1.6,0.897,0.4,1.9,2.3,2.5,1.5,0.5,1.0,1.9,10.1
81,Toumani Camara\camarto01,PF,23,POR,41,29,24.8,2.6,6.3,0.412,0.8,2.8,0.281,1.8,3.5,0.517,0.475,1.0,1.4,0.678,1.9,3.0,4.9,1.0,1.0,0.5,1.2,2.7,6.9
82,Clint Capela\capelca01,C,29,ATL,40,40,26.0,4.7,8.1,0.578,0.0,0.0,,4.7,8.1,0.578,0.578,1.8,2.7,0.651,4.8,5.6,10.4,1.0,0.7,1.7,0.9,2.6,11.2
